user_id,event_name,event_timestamp,channel,device_type,country,experiment_variant,revenue
u_002772,login,2025-03-22 04:52:00+00:00,organic,mobile,US,treatment,
u_002772,subscription,2025-04-06 17:52:00+00:00,organic,mobile,US,treatment,19.0
u_002772,login,2025-04-09 05:52:00+00:00,organic,mobile,US,treatment,
u_002773,landing_view,2025-03-12 02:21:00+00:00,organic,tablet,US,,
u_002774,landing_view,2025-03-27 09:57:00+00:00,paid_social,desktop,US,,
u_002774,signup,2025-03-29 01:57:00+00:00,paid_social,desktop,US,,
u_002774,experiment_exposure,2025-03-29 02:12:00+00:00,paid_social,desktop,US,control,
u_002775,landing_view,2025-03-14 07:31:00+00:00,paid_social,mobile,GB,,
u_002776,landing_view,2025-02-01 10:57:00+00:00,organic,desktop,US,,
u_002776,signup,2025-02-02 21:57:00+00:00,organic,desktop,US,,
u_002776,experiment_exposure,2025-02-02 22:11:00+00:00,organic,desktop,US,control,
u_002776,activation,2025-02-03 14:57:00+00:00,organic,desktop,US,control,
u_002777,landing_view,2025-03-16 12:14:00+00:00,referral,mobile,GB,,
u_002778,landing_view,2025-01-21 07:13:00+00:00,paid_search,mobile,CA,,
u_002778,signup,2025-01-23 00:13:00+00:00,paid_search,mobile,CA,,
u_002778,experiment_exposure,2025-01-23 00:27:00+00:00,paid_search,mobile,CA,treatment,
u_002778,activation,2025-01-23 03:13:00+00:00,paid_search,mobile,CA,treatment,
u_002778,login,2025-02-01 06:13:00+00:00,paid_search,mobile,CA,treatment,
u_002778,subscription,2025-02-02 03:13:00+00:00,paid_search,mobile,CA,treatment,19.0
u_002778,login,2025-02-12 08:13:00+00:00,paid_search,mobile,CA,treatment,
u_002779,landing_view,2025-01-16 08:08:00+00:00,paid_social,desktop,CA,,
u_002780,landing_view,2025-01-17 22:04:00+00:00,referral,mobile,DE,,
u_002780,signup,2025-01-18 16:04:00+00:00,referral,mobile,DE,,
u_002780,experiment_exposure,2025-01-18 16:15:00+00:00,referral,mobile,DE,control,
u_002781,landing_view,2025-03-25 11:02:00+00:00,paid_social,desktop,US,,
u_002782,landing_view,2025-03-19 13:08:00+00:00,organic,desktop,AU,,
u_002783,landing_view,2025-02-21 20:01:00+00:00,paid_search,desktop,US,,
u_002783,signup,2025-02-22 19:01:00+00:00,paid_search,desktop,US,,
u_002783,experiment_exposure,2025-02-22 19:04:00+00:00,paid_search,desktop,US,control,
u_002783,activation,2025-02-22 22:01:00+00:00,paid_search,desktop,US,control,
u_002783,login,2025-03-02 15:01:00+00:00,paid_search,desktop,US,control,
u_002783,login,2025-03-15 23:01:00+00:00,paid_search,desktop,US,control,
u_002784,landing_view,2025-01-14 01:33:00+00:00,referral,mobile,GB,,
u_002785,landing_view,2025-03-17 20:44:00+00:00,referral,desktop,DE,,
u_002785,signup,2025-03-18 21:44:00+00:00,referral,desktop,DE,,
u_002785,experiment_exposure,2025-03-18 21:57:00+00:00,referral,desktop,DE,control,
u_002786,landing_view,2025-03-01 07:21:00+00:00,paid_search,mobile,OTHER,,
u_002786,signup,2025-03-03 02:21:00+00:00,paid_search,mobile,OTHER,,
u_002786,experiment_exposure,2025-03-03 02:30:00+00:00,paid_search,mobile,OTHER,treatment,
u_002787,landing_view,2025-01-16 21:27:00+00:00,organic,desktop,US,,
u_002788,landing_view,2025-01-27 23:39:00+00:00,organic,desktop,CA,,
u_002788,signup,2025-01-29 20:39:00+00:00,organic,desktop,CA,,
u_002788,experiment_exposure,2025-01-29 21:02:00+00:00,organic,desktop,CA,treatment,
u_002788,activation,2025-01-29 23:39:00+00:00,organic,desktop,CA,treatment,
u_002788,login,2025-02-08 17:39:00+00:00,organic,desktop,CA,treatment,
u_002788,login,2025-02-10 16:39:00+00:00,organic,desktop,CA,treatment,
u_002788,login,2025-02-23 00:39:00+00:00,organic,desktop,CA,treatment,
u_002788,login,2025-02-24 01:39:00+00:00,organic,desktop,CA,treatment,
u_002788,login,2025-02-25 05:39:00+00:00,organic,desktop,CA,treatment,
u_002788,login,2025-02-26 23:39:00+00:00,organic,desktop,CA,treatment,
u_002789,landing_view,2025-03-17 13:16:00+00:00,email,desktop,DE,,
u_002790,landing_view,2025-01-11 16:30:00+00:00,paid_search,mobile,OTHER,,
u_002791,landing_view,2025-02-03 20:20:00+00:00,paid_social,desktop,US,,
u_002791,signup,2025-02-04 06:20:00+00:00,paid_social,desktop,US,,
u_002791,experiment_exposure,2025-02-04 06:36:00+00:00,paid_social,desktop,US,control,
u_002792,landing_view,2025-03-07 20:24:00+00:00,paid_search,tablet,US,,
u_002793,landing_view,2025-01-25 20:42:00+00:00,referral,mobile,US,,
u_002794,landing_view,2025-03-12 09:58:00+00:00,referral,desktop,GB,,
u_002794,signup,2025-03-13 07:58:00+00:00,referral,desktop,GB,,
u_002794,experiment_exposure,2025-03-13 08:07:00+00:00,referral,desktop,GB,treatment,
u_002794,activation,2025-03-13 12:58:00+00:00,referral,desktop,GB,treatment,
u_002794,subscription,2025-04-02 12:58:00+00:00,referral,desktop,GB,treatment,19.0
u_002795,landing_view,2025-01-22 09:37:00+00:00,paid_search,mobile,AU,,
u_002795,signup,2025-01-23 02:37:00+00:00,paid_search,mobile,AU,,
u_002795,experiment_exposure,2025-01-23 03:00:00+00:00,paid_search,mobile,AU,control,
u_002795,activation,2025-01-23 04:37:00+00:00,paid_search,mobile,AU,control,
u_002795,login,2025-01-27 16:37:00+00:00,paid_search,mobile,AU,control,
u_002795,login,2025-01-29 00:37:00+00:00,paid_search,mobile,AU,control,
u_002795,login,2025-01-31 17:37:00+00:00,paid_search,mobile,AU,control,
u_002795,login,2025-02-16 05:37:00+00:00,paid_search,mobile,AU,control,
u_002796,landing_view,2025-02-18 06:05:00+00:00,email,mobile,US,,
u_002796,signup,2025-02-19 16:05:00+00:00,email,mobile,US,,
u_002796,experiment_exposure,2025-02-19 16:22:00+00:00,email,mobile,US,treatment,
u_002797,landing_view,2025-01-22 03:02:00+00:00,paid_search,desktop,DE,,
u_002797,signup,2025-01-22 07:02:00+00:00,paid_search,desktop,DE,,
u_002797,experiment_exposure,2025-01-22 07:31:00+00:00,paid_search,desktop,DE,treatment,
u_002797,activation,2025-01-22 14:02:00+00:00,paid_search,desktop,DE,treatment,
u_002797,login,2025-01-29 17:02:00+00:00,paid_search,desktop,DE,treatment,
u_002797,login,2025-02-08 17:02:00+00:00,paid_search,desktop,DE,treatment,
u_002797,login,2025-02-17 11:02:00+00:00,paid_search,desktop,DE,treatment,
u_002797,login,2025-02-18 12:02:00+00:00,paid_search,desktop,DE,treatment,
u_002798,landing_view,2025-03-10 19:49:00+00:00,paid_social,desktop,US,,
u_002798,signup,2025-03-11 18:49:00+00:00,paid_social,desktop,US,,
u_002798,experiment_exposure,2025-03-11 19:06:00+00:00,paid_social,desktop,US,treatment,
u_002799,landing_view,2025-03-16 08:08:00+00:00,organic,mobile,CA,,
u_002800,landing_view,2025-01-02 18:25:00+00:00,organic,tablet,US,,
u_002801,landing_view,2025-01-22 08:53:00+00:00,organic,desktop,US,,
u_002801,signup,2025-01-23 23:53:00+00:00,organic,desktop,US,,
u_002801,experiment_exposure,2025-01-24 00:12:00+00:00,organic,desktop,US,treatment,
u_002801,activation,2025-01-24 11:53:00+00:00,organic,desktop,US,treatment,
u_002801,login,2025-02-09 16:53:00+00:00,organic,desktop,US,treatment,
u_002801,login,2025-02-17 01:53:00+00:00,organic,desktop,US,treatment,
u_002801,login,2025-02-22 03:53:00+00:00,organic,desktop,US,treatment,
u_002802,landing_view,2025-03-16 00:44:00+00:00,paid_search,mobile,US,,
u_002803,landing_view,2025-01-10 07:11:00+00:00,paid_search,desktop,GB,,
u_002804,landing_view,2025-02-18 11:02:00+00:00,paid_search,desktop,CA,,
u_002805,landing_view,2025-02-28 18:13:00+00:00,paid_search,desktop,OTHER,,
u_002806,landing_view,2025-01-04 21:49:00+00:00,paid_search,desktop,AU,,
u_002806,signup,2025-01-05 17:49:00+00:00,paid_search,desktop,AU,,
u_002806,experiment_exposure,2025-01-05 18:11:00+00:00,paid_search,desktop,AU,treatment,
u_002806,activation,2025-01-06 04:49:00+00:00,paid_search,desktop,AU,treatment,
u_002806,login,2025-01-15 19:49:00+00:00,paid_search,desktop,AU,treatment,
u_002806,login,2025-01-17 22:49:00+00:00,paid_search,desktop,AU,treatment,
u_002806,login,2025-01-18 19:49:00+00:00,paid_search,desktop,AU,treatment,
u_002806,subscription,2025-02-02 04:49:00+00:00,paid_search,desktop,AU,treatment,49.0
u_002807,landing_view,2025-02-26 09:19:00+00:00,paid_search,desktop,CA,,
u_002808,landing_view,2025-03-31 17:11:00+00:00,email,mobile,GB,,
u_002808,signup,2025-04-02 09:11:00+00:00,email,mobile,GB,,
u_002808,experiment_exposure,2025-04-02 09:16:00+00:00,email,mobile,GB,treatment,
u_002808,activation,2025-04-02 14:11:00+00:00,email,mobile,GB,treatment,
u_002808,login,2025-04-07 16:11:00+00:00,email,mobile,GB,treatment,
u_002808,login,2025-04-21 14:11:00+00:00,email,mobile,GB,treatment,
u_002809,landing_view,2025-03-04 02:57:00+00:00,paid_search,tablet,US,,
u_002809,signup,2025-03-04 05:57:00+00:00,paid_search,tablet,US,,
u_002809,experiment_exposure,2025-03-04 06:17:00+00:00,paid_search,tablet,US,control,
u_002810,landing_view,2025-01-10 13:32:00+00:00,organic,tablet,GB,,
u_002810,signup,2025-01-11 22:32:00+00:00,organic,tablet,GB,,
u_002810,experiment_exposure,2025-01-11 22:35:00+00:00,organic,tablet,GB,control,
u_002810,activation,2025-01-12 20:32:00+00:00,organic,tablet,GB,control,
u_002810,subscription,2025-01-21 20:32:00+00:00,organic,tablet,GB,control,19.0
u_002810,login,2025-01-29 01:32:00+00:00,organic,tablet,GB,control,
u_002810,login,2025-02-11 20:32:00+00:00,organic,tablet,GB,control,
u_002811,landing_view,2025-03-28 14:28:00+00:00,paid_search,desktop,DE,,
u_002812,landing_view,2025-02-01 05:12:00+00:00,organic,desktop,AU,,
u_002812,signup,2025-02-02 21:12:00+00:00,organic,desktop,AU,,
u_002812,experiment_exposure,2025-02-02 21:40:00+00:00,organic,desktop,AU,control,
u_002812,activation,2025-02-03 15:12:00+00:00,organic,desktop,AU,control,
u_002812,login,2025-02-18 00:12:00+00:00,organic,desktop,AU,control,
u_002812,login,2025-03-01 11:12:00+00:00,organic,desktop,AU,control,
u_002812,login,2025-03-03 08:12:00+00:00,organic,desktop,AU,control,
u_002813,landing_view,2025-01-19 05:59:00+00:00,email,mobile,DE,,
u_002813,signup,2025-01-20 13:59:00+00:00,email,mobile,DE,,
u_002813,experiment_exposure,2025-01-20 14:02:00+00:00,email,mobile,DE,treatment,
u_002813,activation,2025-01-21 12:59:00+00:00,email,mobile,DE,treatment,
u_002813,login,2025-01-24 16:59:00+00:00,email,mobile,DE,treatment,
u_002814,landing_view,2025-02-12 23:19:00+00:00,referral,desktop,OTHER,,
u_002814,signup,2025-02-14 13:19:00+00:00,referral,desktop,OTHER,,
u_002814,experiment_exposure,2025-02-14 13:36:00+00:00,referral,desktop,OTHER,control,
u_002814,activation,2025-02-15 02:19:00+00:00,referral,desktop,OTHER,control,
u_002814,subscription,2025-03-02 02:19:00+00:00,referral,desktop,OTHER,control,19.0
u_002814,login,2025-03-04 23:19:00+00:00,referral,desktop,OTHER,control,
u_002814,login,2025-03-06 09:19:00+00:00,referral,desktop,OTHER,control,
u_002815,landing_view,2025-03-30 00:50:00+00:00,organic,desktop,US,,
u_002816,landing_view,2025-02-09 19:06:00+00:00,paid_search,mobile,US,,
u_002817,landing_view,2025-02-04 11:17:00+00:00,referral,mobile,US,,
u_002818,landing_view,2025-02-13 12:53:00+00:00,email,mobile,GB,,
u_002818,signup,2025-02-13 16:53:00+00:00,email,mobile,GB,,
u_002818,experiment_exposure,2025-02-13 16:54:00+00:00,email,mobile,GB,treatment,
u_002818,activation,2025-02-14 04:53:00+00:00,email,mobile,GB,treatment,
u_002818,login,2025-02-15 16:53:00+00:00,email,mobile,GB,treatment,
u_002818,login,2025-02-21 08:53:00+00:00,email,mobile,GB,treatment,
u_002818,login,2025-03-02 18:53:00+00:00,email,mobile,GB,treatment,
u_002819,landing_view,2025-03-30 16:47:00+00:00,email,desktop,DE,,
u_002820,landing_view,2025-02-13 14:37:00+00:00,email,desktop,CA,,
u_002821,landing_view,2025-03-21 14:02:00+00:00,organic,desktop,OTHER,,
u_002822,landing_view,2025-03-07 11:03:00+00:00,organic,mobile,AU,,
u_002823,landing_view,2025-03-19 22:35:00+00:00,organic,mobile,DE,,
u_002823,signup,2025-03-20 14:35:00+00:00,organic,mobile,DE,,
u_002823,experiment_exposure,2025-03-20 15:01:00+00:00,organic,mobile,DE,treatment,
u_002823,activation,2025-03-21 08:35:00+00:00,organic,mobile,DE,treatment,
u_002823,login,2025-03-30 13:35:00+00:00,organic,mobile,DE,treatment,
u_002823,login,2025-04-01 07:35:00+00:00,organic,mobile,DE,treatment,
u_002823,subscription,2025-04-02 08:35:00+00:00,organic,mobile,DE,treatment,49.0
u_002823,login,2025-04-03 19:35:00+00:00,organic,mobile,DE,treatment,
u_002823,login,2025-04-16 04:35:00+00:00,organic,mobile,DE,treatment,
u_002824,landing_view,2025-03-07 01:39:00+00:00,organic,desktop,GB,,
u_002824,signup,2025-03-07 23:39:00+00:00,organic,desktop,GB,,
u_002824,experiment_exposure,2025-03-08 00:01:00+00:00,organic,desktop,GB,treatment,
u_002825,landing_view,2025-03-17 05:32:00+00:00,paid_social,desktop,AU,,
u_002825,signup,2025-03-18 04:32:00+00:00,paid_social,desktop,AU,,
u_002825,experiment_exposure,2025-03-18 04:41:00+00:00,paid_social,desktop,AU,control,
u_002826,landing_view,2025-02-12 11:07:00+00:00,organic,desktop,US,,
u_002826,signup,2025-02-13 08:07:00+00:00,organic,desktop,US,,
u_002826,experiment_exposure,2025-02-13 08:30:00+00:00,organic,desktop,US,treatment,
u_002826,activation,2025-02-13 13:07:00+00:00,organic,desktop,US,treatment,
u_002826,login,2025-02-18 04:07:00+00:00,organic,desktop,US,treatment,
u_002826,login,2025-02-24 13:07:00+00:00,organic,desktop,US,treatment,
u_002827,landing_view,2025-01-24 10:44:00+00:00,referral,desktop,GB,,
u_002828,landing_view,2025-02-01 13:28:00+00:00,paid_search,tablet,DE,,
u_002828,signup,2025-02-02 10:28:00+00:00,paid_search,tablet,DE,,
u_002828,experiment_exposure,2025-02-02 10:35:00+00:00,paid_search,tablet,DE,treatment,
u_002828,activation,2025-02-02 14:28:00+00:00,paid_search,tablet,DE,treatment,
u_002828,login,2025-02-09 11:28:00+00:00,paid_search,tablet,DE,treatment,
u_002828,login,2025-02-17 10:28:00+00:00,paid_search,tablet,DE,treatment,
u_002828,subscription,2025-02-25 14:28:00+00:00,paid_search,tablet,DE,treatment,29.0
u_002828,login,2025-02-27 07:28:00+00:00,paid_search,tablet,DE,treatment,
u_002828,login,2025-03-02 10:28:00+00:00,paid_search,tablet,DE,treatment,
u_002829,landing_view,2025-03-21 11:45:00+00:00,referral,desktop,US,,
u_002829,signup,2025-03-22 01:45:00+00:00,referral,desktop,US,,
u_002829,experiment_exposure,2025-03-22 01:58:00+00:00,referral,desktop,US,treatment,
u_002830,landing_view,2025-03-17 04:01:00+00:00,organic,desktop,US,,
u_002830,signup,2025-03-18 00:01:00+00:00,organic,desktop,US,,
u_002830,experiment_exposure,2025-03-18 00:20:00+00:00,organic,desktop,US,treatment,
u_002830,activation,2025-03-19 00:01:00+00:00,organic,desktop,US,treatment,
u_002830,login,2025-04-03 16:01:00+00:00,organic,desktop,US,treatment,
u_002830,login,2025-04-17 14:01:00+00:00,organic,desktop,US,treatment,
u_002831,landing_view,2025-03-29 00:32:00+00:00,organic,tablet,OTHER,,
u_002831,signup,2025-03-30 05:32:00+00:00,organic,tablet,OTHER,,
u_002831,experiment_exposure,2025-03-30 05:40:00+00:00,organic,tablet,OTHER,control,
u_002832,landing_view,2025-01-23 16:54:00+00:00,organic,desktop,US,,
u_002833,landing_view,2025-02-22 00:36:00+00:00,paid_social,mobile,US,,
u_002834,landing_view,2025-03-06 17:18:00+00:00,paid_search,mobile,OTHER,,
u_002835,landing_view,2025-03-09 00:11:00+00:00,paid_search,desktop,GB,,
u_002836,landing_view,2025-03-01 18:12:00+00:00,paid_social,desktop,US,,
u_002837,landing_view,2025-01-09 15:10:00+00:00,email,mobile,DE,,
u_002837,signup,2025-01-11 00:10:00+00:00,email,mobile,DE,,
u_002837,experiment_exposure,2025-01-11 00:16:00+00:00,email,mobile,DE,control,
u_002837,activation,2025-01-11 16:10:00+00:00,email,mobile,DE,control,
u_002838,landing_view,2025-03-25 14:04:00+00:00,paid_search,mobile,US,,
u_002838,signup,2025-03-27 12:04:00+00:00,paid_search,mobile,US,,
u_002838,experiment_exposure,2025-03-27 12:31:00+00:00,paid_search,mobile,US,treatment,
u_002839,landing_view,2025-03-17 03:19:00+00:00,paid_search,mobile,GB,,
u_002840,landing_view,2025-01-23 15:41:00+00:00,paid_social,mobile,CA,,
u_002841,landing_view,2025-03-29 07:11:00+00:00,paid_search,desktop,DE,,
u_002841,signup,2025-03-30 07:11:00+00:00,paid_search,desktop,DE,,
u_002841,experiment_exposure,2025-03-30 07:32:00+00:00,paid_search,desktop,DE,treatment,
u_002841,activation,2025-03-30 13:11:00+00:00,paid_search,desktop,DE,treatment,
u_002841,login,2025-04-07 14:11:00+00:00,paid_search,desktop,DE,treatment,
u_002841,login,2025-04-09 01:11:00+00:00,paid_search,desktop,DE,treatment,
u_002841,login,2025-04-12 17:11:00+00:00,paid_search,desktop,DE,treatment,
u_002841,login,2025-04-21 00:11:00+00:00,paid_search,desktop,DE,treatment,
u_002841,login,2025-04-24 19:11:00+00:00,paid_search,desktop,DE,treatment,
u_002841,login,2025-04-28 10:11:00+00:00,paid_search,desktop,DE,treatment,
u_002842,landing_view,2025-02-04 04:49:00+00:00,paid_search,mobile,OTHER,,
u_002843,landing_view,2025-03-22 07:55:00+00:00,organic,desktop,US,,
u_002843,signup,2025-03-22 14:55:00+00:00,organic,desktop,US,,
u_002843,experiment_exposure,2025-03-22 14:58:00+00:00,organic,desktop,US,treatment,
u_002843,activation,2025-03-23 02:55:00+00:00,organic,desktop,US,treatment,
u_002843,login,2025-03-27 04:55:00+00:00,organic,desktop,US,treatment,
u_002843,login,2025-04-10 22:55:00+00:00,organic,desktop,US,treatment,
u_002843,login,2025-04-21 22:55:00+00:00,organic,desktop,US,treatment,
u_002844,landing_view,2025-02-27 07:58:00+00:00,organic,mobile,DE,,
u_002844,signup,2025-02-28 04:58:00+00:00,organic,mobile,DE,,
u_002844,experiment_exposure,2025-02-28 04:59:00+00:00,organic,mobile,DE,control,
u_002845,landing_view,2025-03-04 22:13:00+00:00,organic,mobile,GB,,
u_002846,landing_view,2025-03-01 00:15:00+00:00,paid_social,desktop,US,,
u_002847,landing_view,2025-03-14 18:55:00+00:00,paid_search,mobile,US,,
u_002848,landing_view,2025-01-22 11:55:00+00:00,paid_search,desktop,US,,
u_002848,signup,2025-01-24 07:55:00+00:00,paid_search,desktop,US,,
u_002848,experiment_exposure,2025-01-24 08:01:00+00:00,paid_search,desktop,US,control,
u_002848,activation,2025-01-25 05:55:00+00:00,paid_search,desktop,US,control,
u_002848,subscription,2025-01-27 05:55:00+00:00,paid_search,desktop,US,control,19.0
u_002849,landing_view,2025-03-30 16:56:00+00:00,paid_social,desktop,US,,
u_002849,signup,2025-03-31 09:56:00+00:00,paid_social,desktop,US,,
u_002849,experiment_exposure,2025-03-31 10:08:00+00:00,paid_social,desktop,US,control,
u_002850,landing_view,2025-03-31 06:25:00+00:00,paid_social,mobile,OTHER,,
u_002850,signup,2025-03-31 13:25:00+00:00,paid_social,mobile,OTHER,,
u_002850,experiment_exposure,2025-03-31 13:49:00+00:00,paid_social,mobile,OTHER,control,
u_002850,activation,2025-04-01 02:25:00+00:00,paid_social,mobile,OTHER,control,
u_002851,landing_view,2025-02-20 09:14:00+00:00,paid_social,mobile,GB,,
u_002851,signup,2025-02-20 17:14:00+00:00,paid_social,mobile,GB,,
u_002851,experiment_exposure,2025-02-20 17:35:00+00:00,paid_social,mobile,GB,control,
u_002851,activation,2025-02-21 02:14:00+00:00,paid_social,mobile,GB,control,
u_002851,subscription,2025-03-05 02:14:00+00:00,paid_social,mobile,GB,control,49.0
u_002851,login,2025-03-11 18:14:00+00:00,paid_social,mobile,GB,control,
u_002851,login,2025-03-17 19:14:00+00:00,paid_social,mobile,GB,control,
u_002852,landing_view,2025-01-31 08:44:00+00:00,organic,mobile,US,,
u_002852,signup,2025-01-31 20:44:00+00:00,organic,mobile,US,,
u_002852,experiment_exposure,2025-01-31 20:48:00+00:00,organic,mobile,US,control,
u_002852,activation,2025-02-01 14:44:00+00:00,organic,mobile,US,control,
u_002852,login,2025-02-04 15:44:00+00:00,organic,mobile,US,control,
u_002852,login,2025-02-16 11:44:00+00:00,organic,mobile,US,control,
u_002852,login,2025-02-21 22:44:00+00:00,organic,mobile,US,control,
u_002853,landing_view,2025-03-26 01:07:00+00:00,paid_social,desktop,US,,
u_002853,signup,2025-03-26 13:07:00+00:00,paid_social,desktop,US,,
u_002853,experiment_exposure,2025-03-26 13:34:00+00:00,paid_social,desktop,US,control,
u_002853,activation,2025-03-26 19:07:00+00:00,paid_social,desktop,US,control,
u_002853,login,2025-03-29 09:07:00+00:00,paid_social,desktop,US,control,
u_002853,login,2025-04-05 13:07:00+00:00,paid_social,desktop,US,control,
u_002853,subscription,2025-04-23 19:07:00+00:00,paid_social,desktop,US,control,19.0
u_002854,landing_view,2025-03-10 10:21:00+00:00,paid_search,mobile,US,,
u_002854,signup,2025-03-11 15:21:00+00:00,paid_search,mobile,US,,
u_002854,experiment_exposure,2025-03-11 15:23:00+00:00,paid_search,mobile,US,treatment,
u_002854,activation,2025-03-12 08:21:00+00:00,paid_search,mobile,US,treatment,
u_002855,landing_view,2025-01-26 09:36:00+00:00,paid_search,desktop,US,,
u_002855,signup,2025-01-27 04:36:00+00:00,paid_search,desktop,US,,
u_002855,experiment_exposure,2025-01-27 04:50:00+00:00,paid_search,desktop,US,treatment,
u_002856,landing_view,2025-01-09 20:33:00+00:00,email,desktop,US,,
u_002857,landing_view,2025-03-05 01:49:00+00:00,email,mobile,CA,,
u_002857,signup,2025-03-06 19:49:00+00:00,email,mobile,CA,,
u_002857,experiment_exposure,2025-03-06 20:04:00+00:00,email,mobile,CA,treatment,
u_002858,landing_view,2025-02-17 09:02:00+00:00,email,desktop,GB,,
u_002859,landing_view,2025-03-20 15:25:00+00:00,referral,mobile,OTHER,,
u_002859,signup,2025-03-21 08:25:00+00:00,referral,mobile,OTHER,,
u_002859,experiment_exposure,2025-03-21 08:29:00+00:00,referral,mobile,OTHER,control,
u_002859,activation,2025-03-22 00:25:00+00:00,referral,mobile,OTHER,control,
u_002859,login,2025-04-13 14:25:00+00:00,referral,mobile,OTHER,control,
u_002859,login,2025-04-16 02:25:00+00:00,referral,mobile,OTHER,control,
u_002860,landing_view,2025-01-14 20:04:00+00:00,organic,desktop,GB,,
u_002860,signup,2025-01-16 01:04:00+00:00,organic,desktop,GB,,
u_002860,experiment_exposure,2025-01-16 01:33:00+00:00,organic,desktop,GB,control,
u_002861,landing_view,2025-02-27 04:45:00+00:00,organic,desktop,US,,
u_002861,signup,2025-02-27 09:45:00+00:00,organic,desktop,US,,
u_002861,experiment_exposure,2025-02-27 10:13:00+00:00,organic,desktop,US,treatment,
u_002861,activation,2025-02-28 08:45:00+00:00,organic,desktop,US,treatment,
u_002861,login,2025-03-14 13:45:00+00:00,organic,desktop,US,treatment,
u_002861,login,2025-03-16 19:45:00+00:00,organic,desktop,US,treatment,
u_002861,login,2025-03-18 14:45:00+00:00,organic,desktop,US,treatment,
u_002861,login,2025-03-21 18:45:00+00:00,organic,desktop,US,treatment,
u_002861,login,2025-03-22 07:45:00+00:00,organic,desktop,US,treatment,
u_002861,login,2025-03-27 10:45:00+00:00,organic,desktop,US,treatment,
u_002861,login,2025-03-28 14:45:00+00:00,organic,desktop,US,treatment,
u_002862,landing_view,2025-01-19 13:54:00+00:00,paid_search,desktop,US,,
u_002863,landing_view,2025-01-31 20:00:00+00:00,email,mobile,GB,,
u_002864,landing_view,2025-01-03 11:39:00+00:00,paid_social,mobile,US,,
u_002865,landing_view,2025-01-25 14:03:00+00:00,paid_search,mobile,US,,
u_002866,landing_view,2025-02-10 02:32:00+00:00,organic,desktop,DE,,
u_002866,signup,2025-02-10 23:32:00+00:00,organic,desktop,DE,,
u_002866,experiment_exposure,2025-02-10 23:52:00+00:00,organic,desktop,DE,treatment,
u_002866,activation,2025-02-11 00:32:00+00:00,organic,desktop,DE,treatment,
u_002866,subscription,2025-02-26 00:32:00+00:00,organic,desktop,DE,treatment,49.0
u_002867,landing_view,2025-02-05 09:15:00+00:00,paid_social,desktop,US,,
u_002868,landing_view,2025-02-21 12:35:00+00:00,organic,desktop,GB,,
u_002869,landing_view,2025-02-28 05:35:00+00:00,paid_social,mobile,GB,,
u_002870,landing_view,2025-02-21 10:48:00+00:00,organic,tablet,US,,
u_002870,signup,2025-02-22 15:48:00+00:00,organic,tablet,US,,
u_002870,experiment_exposure,2025-02-22 16:13:00+00:00,organic,tablet,US,control,
u_002870,activation,2025-02-23 03:48:00+00:00,organic,tablet,US,control,
u_002870,login,2025-03-22 11:48:00+00:00,organic,tablet,US,control,
u_002871,landing_view,2025-03-19 12:04:00+00:00,paid_social,desktop,OTHER,,
u_002871,signup,2025-03-21 01:04:00+00:00,paid_social,desktop,OTHER,,
u_002871,experiment_exposure,2025-03-21 01:28:00+00:00,paid_social,desktop,OTHER,treatment,
u_002871,activation,2025-03-21 05:04:00+00:00,paid_social,desktop,OTHER,treatment,
u_002871,login,2025-03-31 18:04:00+00:00,paid_social,desktop,OTHER,treatment,
u_002871,login,2025-04-01 20:04:00+00:00,paid_social,desktop,OTHER,treatment,
u_002871,login,2025-04-04 09:04:00+00:00,paid_social,desktop,OTHER,treatment,
u_002871,subscription,2025-04-07 05:04:00+00:00,paid_social,desktop,OTHER,treatment,19.0
u_002871,login,2025-04-09 17:04:00+00:00,paid_social,desktop,OTHER,treatment,
u_002871,login,2025-04-14 12:04:00+00:00,paid_social,desktop,OTHER,treatment,
u_002871,login,2025-04-14 17:04:00+00:00,paid_social,desktop,OTHER,treatment,
u_002872,landing_view,2025-02-11 20:01:00+00:00,paid_search,desktop,US,,
u_002872,signup,2025-02-13 18:01:00+00:00,paid_search,desktop,US,,
u_002872,experiment_exposure,2025-02-13 18:13:00+00:00,paid_search,desktop,US,treatment,
u_002872,activation,2025-02-14 18:01:00+00:00,paid_search,desktop,US,treatment,
u_002872,login,2025-02-19 00:01:00+00:00,paid_search,desktop,US,treatment,
u_002872,login,2025-03-05 23:01:00+00:00,paid_search,desktop,US,treatment,
u_002872,login,2025-03-06 06:01:00+00:00,paid_search,desktop,US,treatment,
u_002872,login,2025-03-11 16:01:00+00:00,paid_search,desktop,US,treatment,
u_002872,login,2025-03-14 00:01:00+00:00,paid_search,desktop,US,treatment,
u_002873,landing_view,2025-02-11 14:23:00+00:00,paid_search,desktop,US,,
u_002873,signup,2025-02-11 21:23:00+00:00,paid_search,desktop,US,,
u_002873,experiment_exposure,2025-02-11 21:24:00+00:00,paid_search,desktop,US,control,
u_002873,activation,2025-02-12 10:23:00+00:00,paid_search,desktop,US,control,
u_002873,login,2025-02-15 05:23:00+00:00,paid_search,desktop,US,control,
u_002873,login,2025-02-16 06:23:00+00:00,paid_search,desktop,US,control,
u_002873,login,2025-02-18 10:23:00+00:00,paid_search,desktop,US,control,
u_002874,landing_view,2025-02-07 04:29:00+00:00,paid_search,desktop,CA,,
